Time(s),d_Torque(Nm),a_Torque(Nm),Velocity(rad/s),Position(rad),Desired_Position(rad),Power(W)
4.65541,0,0.429688,0.301314,-0.156853,-0.146473,1.12122
4.65644,0,0.457031,0.34191,-0.15641,-0.146065,1.35324
4.6574,0,0.410156,0.486251,-0.156011,-0.145683,1.72714
4.65839,0,0.445312,0.453775,-0.155613,-0.145285,1.74994
4.65948,0,0.398438,0.304922,-0.155214,-0.144853,1.05212
4.6604,0,0.359375,0.466404,-0.154771,-0.144485,1.45154
4.6614,0,0.398438,0.388821,-0.154373,-0.144087,1.34161
4.66248,0,0.347656,0.562031,-0.153886,-0.143654,1.69211
4.66348,0,0.386719,0.254402,-0.153531,-0.143254,0.85199
4.66446,0,0.316406,0.448362,-0.153088,-0.142862,1.22855
4.66539,0,0.417969,0.424906,-0.15269,-0.142488,1.53799
4.66648,0,0.394531,0.480839,-0.152247,-0.142052,1.64285
4.66748,0,0.421875,0.389723,-0.151849,-0.141653,1.42383
4.66845,0,0.421875,0.555716,-0.151361,-0.141263,2.03027
4.66947,0,0.394531,0.430319,-0.150963,-0.140852,1.47025
4.67047,0,0.371094,0.490762,-0.150564,-0.140453,1.57715
4.67144,0,0.339844,0.509707,-0.150121,-0.140061,1.50009
4.67244,0,0.382812,0.389723,-0.149767,-0.139661,1.29199
4.67339,0,0.378906,0.387919,-0.149369,-0.13928,1.27289
4.67442,0,0.359375,0.491664,-0.148926,-0.138863,1.53015
4.67547,0,0.347656,0.472719,-0.148439,-0.138441,1.42322
4.67657,0,0.367188,0.32928,-0.14804,-0.138,1.04706
4.67744,0,0.347656,0.476328,-0.147597,-0.137648,1.43408
4.67855,0,0.398438,0.368974,-0.147243,-0.137201,1.27313
4.67958,0,0.359375,0.334693,-0.146844,-0.136786,1.04163
4.68042,0,0.394531,0.275152,-0.146534,-0.136446,0.940094
4.68154,0,0.398438,0.377995,-0.146047,-0.135991,1.30426
4.68239,0,0.371094,0.408668,-0.145693,-0.135648,1.31332
4.68357,0,0.40625,0.472719,-0.145206,-0.135172,1.66309
4.6844,0,0.417969,0.377093,-0.144719,-0.134837,1.36493
4.68543,0,0.347656,0.331986,-0.144497,-0.134421,0.999512
4.68646,0,0.398438,0.429417,-0.144055,-0.134004,1.48169
4.68751,0,0.335938,0.250794,-0.143656,-0.133578,0.729614
4.68841,0,0.398438,0.467307,-0.143257,-0.133214,1.61243
4.68946,0,0.363281,0.588193,-0.142815,-0.132786,1.85046
4.69041,0,0.363281,0.322965,-0.14246,-0.132403,1.01605
4.69139,0,0.375,0.391527,-0.142062,-0.132002,1.27148
4.6924,0,0.464844,0.408668,-0.141663,-0.131593,1.64511
4.6934,0,0.351562,0.414081,-0.14122,-0.131187,1.26068
4.69443,0,0.414062,0.4222,-0.140778,-0.13077,1.51392
4.69548,0,0.46875,0.312139,-0.140423,-0.130339,1.26709
4.69639,0,0.367188,0.322063,-0.140025,-0.129971,1.02411
4.69739,0,0.386719,0.351833,-0.139626,-0.129563,1.17828
4.69839,0,0.394531,0.479034,-0.139183,-0.129158,1.63669
4.69939,0,0.390625,0.357246,-0.138829,-0.128749,1.2085
4.70039,0,0.4375,0.476328,-0.138386,-0.12834,1.80469
4.7014,0,0.363281,0.387016,-0.137988,-0.127927,1.21756
4.70243,0,0.410156,0.368974,-0.137589,-0.127509,1.31058
4.70349,0,0.367188,0.389723,-0.137146,-0.127077,1.23926
4.70443,0,0.390625,0.4222,-0.136748,-0.12669,1.42822
4.7054,0,0.371094,0.486251,-0.136349,-0.126294,1.56265
4.70642,0,0.394531,0.366267,-0.135951,-0.125877,1.2514
4.7074,0,0.378906,0.310335,-0.135552,-0.125475,1.01831
4.70844,0,0.414062,0.416787,-0.135154,-0.125051,1.49451
4.70944,0,0.433594,0.414081,-0.134755,-0.124642,1.55484
4.71043,0,0.4375,0.373484,-0.134401,-0.124234,1.41504
4.71142,0,0.429688,0.284173,-0.134046,-0.123831,1.05743
4.71242,0,0.371094,0.307628,-0.133648,-0.123419,0.988617
4.71345,0,0.425781,0.617963,-0.133205,-0.122997,2.27859
4.71449,0,0.515625,0.46009,-0.132851,-0.122568,2.05444
4.71557,0,0.425781,0.337399,-0.132452,-0.122125,1.24408
4.71655,0,0.464844,0.471817,-0.132054,-0.121724,1.89932
4.7176,0,0.414062,0.457383,-0.131611,-0.121293,1.64008
4.71844,0,0.441406,0.30402,-0.131301,-0.120945,1.16214
4.71944,0,0.414062,0.363561,-0.130902,-0.120533,1.30365
4.72044,0,0.464844,0.302216,-0.130504,-0.120121,1.21658
4.72145,0,0.429688,0.353637,-0.130061,-0.119707,1.31592
4.7224,0,0.378906,0.490762,-0.129618,-0.119312,1.61035
4.7234,0,0.390625,0.393331,-0.12922,-0.118901,1.33057
4.72444,0,0.40625,0.336497,-0.128821,-0.118474,1.18384
4.72541,0,0.417969,0.467307,-0.128378,-0.118074,1.69147
4.72644,0,0.371094,0.250794,-0.12798,-0.117646,0.805969
4.72741,0,0.421875,0.324769,-0.127581,-0.117247,1.18652
4.7284,0,0.390625,0.483545,-0.127138,-0.116837,1.63574
4.7294,0,0.382812,0.284173,-0.126784,-0.116425,0.942078
4.73041,0,0.390625,0.2535,-0.126385,-0.116008,0.857544
4.7314,0,0.433594,0.328378,-0.125943,-0.115597,1.23303
4.73248,0,0.382812,0.258913,-0.125544,-0.115151,0.858337
4.73339,0,0.328125,0.588193,-0.125057,-0.114773,1.67139
4.73439,0,0.351562,0.390625,-0.124703,-0.114358,1.18927
4.73542,0,0.394531,0.38431,-0.12426,-0.113932,1.31305
4.73647,0,0.410156,0.355442,-0.123817,-0.113498,1.26251
4.73746,0,0.441406,0.362659,-0.123374,-0.113087,1.38629
4.73842,0,0.363281,0.285075,-0.12302,-0.112685,0.896851
4.73942,0,0.398438,0.599019,-0.122533,-0.112273,2.06689
4.74041,0,0.410156,0.382506,-0.122178,-0.111858,1.35864
4.74142,0,0.433594,0.463698,-0.12178,-0.111442,1.74115
4.74242,0,0.425781,0.425808,-0.121381,-0.111025,1.57007
4.74341,0,0.382812,0.254402,-0.121027,-0.110613,0.843384
4.7444,0,0.394531,0.552107,-0.12054,-0.1102,1.88635
4.74545,0,0.402344,0.282369,-0.120186,-0.109764,0.983856
4.74642,0,0.441406,0.420395,-0.119743,-0.109361,1.60699
4.7474,0,0.371094,0.389723,-0.119344,-0.10895,1.25244
4.74841,0,0.425781,0.38431,-0.118902,-0.108532,1.41705
4.7494,0,0.402344,0.393331,-0.118459,-0.108117,1.37048
4.75043,0,0.382812,0.425808,-0.117972,-0.107689,1.41162
4.75141,0,0.390625,0.437536,-0.117617,-0.107277,1.4801
4.75243,0,0.445312,0.424906,-0.117219,-0.106852,1.63861
4.75345,0,0.394531,0.554814,-0.116732,-0.106427,1.8956
4.75444,0,0.414062,0.599921,-0.116333,-0.106015,2.15118
4.75543,0,0.414062,0.48986,-0.115935,-0.105598,1.75653
4.75641,0,0.355469,0.393331,-0.115536,-0.105191,1.21082
4.7574,0,0.390625,0.419493,-0.115137,-0.104774,1.41907
4.7584,0,0.390625,0.461894,-0.114695,-0.104356,1.5625
4.75941,0,0.410156,0.365365,-0.114252,-0.103933,1.29776
4.76043,0,0.390625,0.543086,-0.113809,-0.103509,1.83716
4.76162,0,0.417969,0.342812,-0.113322,-0.103007,1.24084
4.7624,0,0.363281,0.382506,-0.113012,-0.102683,1.20337
4.7634,0,0.40625,0.440242,-0.112613,-0.102264,1.54883
4.76439,0,0.390625,0.393331,-0.11217,-0.101846,1.33057
4.76539,0,0.40625,0.357246,-0.111772,-0.101427,1.25684
4.76643,0,0.421875,0.48986,-0.111285,-0.100991,1.78967
4.76742,0,0.394531,0.377093,-0.110886,-0.100574,1.28839
4.76847,0,0.476562,0.37168,-0.110443,-0.100134,1.53394
4.76946,0,0.410156,0.424004,-0.110045,-0.099717,1.50604
4.77047,0,0.429688,0.437536,-0.109646,-0.0992918,1.62811
4.77145,0,0.453125,0.471817,-0.109248,-0.098879,1.85144
4.77247,0,0.425781,0.404157,-0.108849,-0.0984505,1.49023
4.77341,0,0.445312,0.230947,-0.108539,-0.0980577,0.890625
4.7744,0,0.402344,0.309433,-0.108141,-0.0976387,1.07816
4.7754,0,0.390625,0.258011,-0.107742,-0.0972167,0.872803
4.77646,0,0.417969,0.390625,-0.107299,-0.096769,1.41391
4.77744,0,0.410156,0.388821,-0.106901,-0.0963577,1.38107
4.77843,0,0.46875,0.301314,-0.106546,-0.0959393,1.22314
4.77958,0,0.511719,0.558422,-0.106015,-0.0954553,2.47464
4.78042,0,0.484375,0.458285,-0.105705,-0.0950998,1.92236
4.78143,0,0.507812,0.621572,-0.105262,-0.0946739,2.73346
4.78242,0,0.316406,0.299509,-0.104908,-0.0942572,0.820679
4.78343,0,0.417969,0.473622,-0.104465,-0.0938318,1.71432
4.78444,0,0.398438,0.377995,-0.104066,-0.093404,1.30426
4.78543,0,0.445312,0.436634,-0.103624,-0.0929828,1.68384
4.78654,0,0.445312,0.490762,-0.103137,-0.0925145,1.89258
4.78743,0,0.457031,0.443851,-0.102738,-0.0921383,1.75671
4.78841,0,0.414062,0.305824,-0.102384,-0.0917231,1.09662
4.7894,0,0.394531,0.280564,-0.101985,-0.0913046,0.958588
4.7904,0,0.457031,0.388821,-0.101542,-0.0908828,1.53891
4.79154,0,0.402344,0.351833,-0.101055,-0.0903993,1.22589
4.79247,0,0.382812,0.250794,-0.100701,-0.0900043,0.831421
4.79341,0,0.390625,0.373484,-0.100258,-0.0896081,1.26343
4.7944,0,0.433594,0.376191,-0.0998596,-0.0891873,1.41257
4.7954,0,0.441406,0.321161,-0.099461,-0.0887626,1.22766
4.7964,0,0.4375,0.483545,-0.0990182,-0.0883393,1.83203
4.79739,0,0.398438,0.324769,-0.0986196,-0.0879164,1.12061
4.79841,0,0.488281,0.467307,-0.0981768,-0.0874863,1.97601
4.79951,0,0.441406,0.377995,-0.0977339,-0.0870179,1.44492
4.80039,0,0.464844,0.382506,-0.0973797,-0.0866421,1.53979
4.8014,0,0.503906,0.580976,-0.0968926,-0.0862155,2.53528
4.80246,0,0.4375,0.482643,-0.096494,-0.0857641,1.82861
4.80351,0,0.441406,0.246283,-0.0960954,-0.0853149,0.941437
4.80445,0,0.335938,0.442047,-0.0956083,-0.0849161,1.28601
4.80546,0,0.433594,0.486251,-0.0952098,-0.0844853,1.82584
4.80643,0,0.46875,0.370778,-0.0948112,-0.0840761,1.50513
4.80742,0,0.40625,0.404157,-0.0943684,-0.0836528,1.42188
4.80843,0,0.378906,0.524141,-0.0938813,-0.0832226,1.71988
4.80946,0,0.375,0.491664,-0.0934384,-0.0827858,1.59668
4.81045,0,0.394531,0.491664,-0.0929956,-0.0823631,1.67984
4.81141,0,0.394531,0.317552,-0.0926413,-0.0819541,1.08496
4.8124,0,0.40625,0.394234,-0.0921985,-0.0815323,1.38696
4.81346,0,0.402344,0.389723,-0.0917114,-0.0810775,1.35791
4.81447,0,0.382812,0.474524,-0.0912685,-0.080648,1.57312
4.8154,0,0.390625,0.423102,-0.09087,-0.0802502,1.43127
4.81642,0,0.386719,0.382506,-0.0904271,-0.0798129,1.28101
4.81747,0,0.410156,0.567444,-0.08994,-0.0793663,2.01553
4.8184,0,0.382812,0.405059,-0.0895415,-0.078967,1.34283
4.81947,0,0.363281,0.414081,-0.0890986,-0.0785128,1.3027
4.82046,0,0.371094,0.400549,-0.0886558,-0.0780888,1.28723
4.82145,0,0.398438,0.531358,-0.088213,-0.0776668,1.83344
4.82241,0,0.375,0.488056,-0.0878144,-0.0772556,1.58496
4.82341,0,0.34375,0.462796,-0.0873273,-0.076827,1.37769
4.8244,0,0.421875,0.589095,-0.0868845,-0.0764038,2.15222
4.8254,0,0.40625,0.440242,-0.0864859,-0.0759739,1.54883
4.8264,0,0.40625,0.385212,-0.0860873,-0.0755458,1.35522
4.82742,0,0.441406,0.487154,-0.0856445,-0.0751105,1.86218
4.8284,0,0.355469,0.324769,-0.085246,-0.0746889,0.999756
4.8294,0,0.398438,0.344616,-0.0848474,-0.0742636,1.18909
4.8305,0,0.394531,0.490762,-0.0843603,-0.0737892,1.67676
4.83139,0,0.394531,0.377995,-0.084006,-0.073407,1.29147
4.8324,0,0.347656,0.457383,-0.0835189,-0.0729749,1.37704
4.83344,0,0.441406,0.363561,-0.0831203,-0.07253,1.38974
4.8344,0,0.324219,0.218317,-0.0827661,-0.0721172,0.612976
4.83541,0,0.394531,0.490762,-0.082279,-0.0716825,1.67676
4.83648,0,0.375,0.31665,-0.0818361,-0.0712223,1.02832
4.8375,0,0.484375,0.617963,-0.081349,-0.0707844,2.59216
4.83846,0,0.441406,0.448362,-0.0809947,-0.0703753,1.7139
4.83946,0,0.453125,0.393331,-0.0805519,-0.0699438,1.54346
4.84061,0,0.507812,0.286879,-0.0801533,-0.0694476,1.2616
4.84159,0,0.488281,0.468209,-0.0797105,-0.0690265,1.97983
4.84247,0,0.4375,0.296803,-0.0794005,-0.0686519,1.12451
4.84367,0,0.449219,0.394234,-0.0789134,-0.0681336,1.53366
4.84447,0,0.484375,0.381604,-0.0786034,-0.0677883,1.60071
4.84559,0,0.492188,0.372582,-0.0781606,-0.0673091,1.58807
4.8465,0,0.480469,0.340105,-0.077762,-0.0669173,1.41513
4.84752,0,0.445312,0.490762,-0.0773192,-0.0664781,1.89258
4.8485,0,0.457031,0.425808,-0.0769206,-0.0660532,1.6853
4.84955,0,0.449219,0.556618,-0.0764335,-0.065603,2.16537
4.85042,0,0.410156,0.290488,-0.0761235,-0.0652256,1.0318
4.85143,0,0.460938,0.518728,-0.0756364,-0.0647924,2.07062
4.85245,0,0.4375,0.444753,-0.0752379,-0.0643531,1.68506
4.85351,0,0.390625,0.547597,-0.0747065,-0.0638964,1.85242
4.85443,0,0.5,0.446557,-0.0743965,-0.0634966,1.93359
4.8554,0,0.402344,0.494371,-0.0739536,-0.0630783,1.72253
4.85641,0,0.503906,0.424906,-0.0735551,-0.0626456,1.85422
4.85743,0,0.421875,0.322063,-0.0731122,-0.062206,1.17664
4.85842,0,0.4375,0.488958,-0.0726694,-0.0617748,1.85254
4.85956,0,0.5,0.571052,-0.0721823,-0.0612852,2.47266
4.86043,0,0.402344,0.504294,-0.071828,-0.0609102,1.75711
4.86144,0,0.414062,0.309433,-0.0714295,-0.0604725,1.10956
4.86243,0,0.429688,0.474524,-0.0709423,-0.0600435,1.76575
4.86345,0,0.441406,0.487154,-0.0705438,-0.0596021,1.86218
4.86444,0,0.445312,0.387919,-0.0701452,-0.0591773,1.49597
4.86539,0,0.394531,0.420395,-0.0697024,-0.058764,1.43634
4.86643,0,0.429688,0.405059,-0.0692596,-0.0583147,1.50726
4.86742,0,0.457031,0.389723,-0.068861,-0.0578852,1.54248
4.86846,0,0.382812,0.474524,-0.0683739,-0.0574376,1.57312
4.86945,0,0.417969,0.507001,-0.0678868,-0.0570097,1.83514
4.87045,0,0.410156,0.491664,-0.0674882,-0.0565754,1.74637
4.87141,0,0.398438,0.307628,-0.0670897,-0.0561591,1.06146
4.87245,0,0.46875,0.385212,-0.0666468,-0.0557125,1.56372
4.87347,0,0.40625,0.499783,-0.0661597,-0.0552704,1.7583
4.8744,0,0.378906,0.496175,-0.0657169,-0.0548662,1.62811
4.8754,0,0.359375,0.451068,-0.0652298,-0.0544328,1.40381
4.87646,0,0.390625,0.646832,-0.0647426,-0.0539747,2.18811
4.87739,0,0.429688,0.449264,-0.0643884,-0.0535688,1.67175
4.87841,0,0.386719,0.518728,-0.063857,-0.0531301,1.73721
4.87943,0,0.375,0.388821,-0.0634584,-0.0526846,1.2627
4.88047,0,0.394531,0.364463,-0.0630156,-0.0522355,1.24524
4.88153,0,0.375,0.407766,-0.0625285,-0.051774,1.32422
4.88243,0,0.398438,0.491664,-0.0621299,-0.0513843,1.69647
4.88348,0,0.363281,0.440242,-0.0616871,-0.0509276,1.38501
4.88444,0,0.375,0.65044,-0.0612,-0.050514,2.1123
4.88544,0,0.425781,0.524141,-0.0608014,-0.0500803,1.93265
4.88651,0,0.421875,0.378897,-0.0603586,-0.0496154,1.38428
4.88743,0,0.457031,0.543988,-0.05996,-0.0492149,2.15305
4.88842,0,0.394531,0.492566,-0.0595172,-0.0487835,1.68292
4.8895,0,0.359375,0.559325,-0.0589858,-0.0483129,1.74072
4.89044,0,0.40625,0.395136,-0.0586315,-0.047905,1.39014
4.89145,0,0.382812,0.491664,-0.0581887,-0.0474664,1.62994
4.89245,0,0.394531,0.668483,-0.0577016,-0.047033,2.28397
4.89349,0,0.449219,0.450166,-0.057303,-0.0465791,1.75125
4.89443,0,0.375,0.451068,-0.0568602,-0.0461707,1.46484
4.89545,0,0.351562,0.350029,-0.0564616,-0.0457297,1.06567
4.89645,0,0.378906,0.493469,-0.0559745,-0.045295,1.61923
4.89753,0,0.390625,0.50249,-0.0554874,-0.0448256,1.69983
4.89849,0,0.433594,0.433928,-0.0550888,-0.0444074,1.62936
4.89945,0,0.398438,0.488958,-0.054646,-0.043991,1.68713
4.90044,0,0.398438,0.393331,-0.0542474,-0.0435584,1.35718
4.90143,0,0.398438,0.484447,-0.0538046,-0.0431256,1.67157
4.90246,0,0.351562,0.428515,-0.0533175,-0.0426795,1.30463
4.90352,0,0.425781,0.44746,-0.0528746,-0.0422193,1.6499
4.90444,0,0.375,0.405059,-0.0524761,-0.0418185,1.31543
4.90541,0,0.378906,0.325671,-0.0520775,-0.0413926,1.06863
4.90645,0,0.382812,0.506098,-0.0515461,-0.0409418,1.6778
4.90743,0,0.457031,0.555716,-0.0511476,-0.0405129,2.19946
4.9084,0,0.40625,0.563835,-0.050749,-0.0400917,1.98364
4.90946,0,0.441406,0.369876,-0.0503505,-0.0396292,1.41388
4.91045,0,0.445312,0.53226,-0.0498633,-0.0392002,2.05261
4.91145,0,0.476562,0.518728,-0.0495091,-0.0387637,2.14081
4.9124,0,0.511719,0.6333,-0.0491105,-0.0383492,2.80646
4.91344,0,0.472656,0.249892,-0.0487563,-0.0378941,1.02286
4.9144,0,0.484375,0.475426,-0.0483134,-0.037478,1.99426
4.91543,0,0.4375,0.427613,-0.0478706,-0.0370248,1.62012
4.91643,0,0.507812,0.31665,-0.0475163,-0.0365884,1.39252
4.9174,0,0.472656,0.47723,-0.0470735,-0.0361668,1.9534
4.91843,0,0.40625,0.401451,-0.0466306,-0.0357199,1.41235
4.91946,0,0.433594,0.479034,-0.0461878,-0.0352706,1.79874
4.92049,0,0.394531,0.543086,-0.0457007,-0.0348201,1.85553
4.92146,0,0.421875,0.414983,-0.0453021,-0.0343959,1.51611
4.92242,0,0.4375,0.468209,-0.0448593,-0.0339767,1.77393
4.92342,0,0.464844,0.415885,-0.0444165,-0.033541,1.67416
4.9244,0,0.40625,0.497979,-0.0439736,-0.03311,1.75195
4.92545,0,0.390625,0.505196,-0.0434422,-0.0326525,1.70898
4.92644,0,0.402344,0.475426,-0.0430437,-0.0322222,1.65652
4.92741,0,0.386719,0.433928,-0.0426451,-0.0317975,1.45322
4.92847,0,0.367188,0.509707,-0.042158,-0.0313363,1.62079
4.92961,0,0.40625,0.401451,-0.0416709,-0.0308374,1.41235
4.93043,0,0.402344,0.419493,-0.0413166,-0.030479,1.46164
4.93153,0,0.414062,0.491664,-0.0408295,-0.0299976,1.763
4.93244,0,0.359375,0.514218,-0.0403867,-0.0296013,1.60034
4.93344,0,0.363281,0.496175,-0.0399438,-0.0291609,1.56097
4.93444,0,0.355469,0.267032,-0.0395453,-0.0287236,0.822021
4.93542,0,0.382812,0.53226,-0.0390581,-0.0282954,1.76453
4.93646,0,0.421875,0.35905,-0.0386153,-0.0278411,1.31177
4.93749,0,0.453125,0.35454,-0.0381725,-0.0273919,1.39124
4.93842,0,0.421875,0.429417,-0.0377296,-0.0269849,1.56885
4.93948,0,0.382812,0.580976,-0.0372425,-0.0265196,1.92603
4.94045,0,0.367188,0.503392,-0.0367997,-0.0260954,1.60071
4.94154,0,0.394531,0.491664,-0.0363126,-0.0256221,1.67984
4.94252,0,0.40625,0.488958,-0.035914,-0.0251913,1.72021
4.94347,0,0.414062,0.471817,-0.0354712,-0.0247751,1.69183
4.9444,0,0.367188,0.491664,-0.0350726,-0.0243683,1.56342
4.9455,0,0.378906,0.507903,-0.0345855,-0.0238896,1.6666
4.94645,0,0.355469,0.295901,-0.0342312,-0.0234739,0.910889
4.94749,0,0.363281,0.254402,-0.0337884,-0.0230175,0.800354
4.9484,0,0.363281,0.367169,-0.0333456,-0.0226184,1.15512
4.9494,0,0.417969,0.37168,-0.0329027,-0.0221821,1.34534
4.95041,0,0.414062,0.525945,-0.0324156,-0.0217373,1.88593
4.95145,0,0.367188,0.400549,-0.0320171,-0.0212847,1.27368
4.95243,0,0.394531,0.479034,-0.0315299,-0.0208536,1.63669
4.95349,0,0.378906,0.393331,-0.0310871,-0.0203896,1.29065
4.95444,0,0.367188,0.472719,-0.0306443,-0.0199726,1.50317
4.95542,0,0.421875,0.504294,-0.0302014,-0.0195464,1.84241
4.95641,0,0.378906,0.494371,-0.0297586,-0.0191097,1.62219
4.95741,0,0.378906,0.393331,-0.02936,-0.0186715,1.29065
4.95841,0,0.363281,0.427613,-0.0289172,-0.0182373,1.34528
4.9594,0,0.355469,0.408668,-0.0284744,-0.0178015,1.25803
4.96042,0,0.375,0.315748,-0.0279872,-0.0173551,1.02539
4.96143,0,0.433594,0.382506,-0.0275887,-0.0169108,1.43628
4.9624,0,0.390625,0.480839,-0.0271459,-0.0164871,1.62659
4.9634,0,0.375,0.442047,-0.026703,-0.0160479,1.43555
4.9644,0,0.460938,0.44746,-0.0262602,-0.015612,1.78613
4.9654,0,0.433594,0.45197,-0.0258173,-0.015174,1.69711
4.96641,0,0.402344,0.338301,-0.0253745,-0.0147308,1.17874
4.96753,0,0.378906,0.490762,-0.0248874,-0.014237,1.61035
4.96847,0,0.449219,0.491664,-0.0244888,-0.0138252,1.91269
4.96947,0,0.359375,0.34191,-0.0240017,-0.0133905,1.06409
4.97046,0,0.417969,0.608942,-0.0236032,-0.0129551,2.20413
4.97142,0,0.433594,0.326573,-0.0232489,-0.0125348,1.22626
4.97245,0,0.429688,0.31665,-0.0228061,-0.0120833,1.17828
4.97342,0,0.476562,0.480839,-0.0223632,-0.0116589,1.98444
4.97441,0,0.4375,0.554814,-0.0219204,-0.0112214,2.10205
4.97543,0,0.457031,0.458285,-0.0215218,-0.0107744,1.81384
4.97641,0,0.484375,0.242675,-0.0211676,-0.0103443,1.01794
4.97743,0,0.460938,0.387919,-0.0207247,-0.00990026,1.54846
4.97843,0,0.492188,0.368974,-0.0203262,-0.00945847,1.57269
4.9794,0,0.484375,0.379799,-0.0199276,-0.00903694,1.59314
4.9804,0,0.5,0.455579,-0.0194848,-0.00859449,1.97266
4.98144,0,0.425781,0.312139,-0.019042,-0.0081422,1.15094
4.98241,0,0.398438,0.496175,-0.0185991,-0.00771499,1.71204
4.9834,0,0.574219,0.46009,-0.0182448,-0.0072794,2.2879
4.98446,0,0.433594,0.299509,-0.017802,-0.00681599,1.12463
4.98543,0,0.460938,0.417689,-0.0173592,-0.00638895,1.6673
4.98647,0,0.445312,0.474524,-0.0168721,-0.00593241,1.82996
4.98744,0,0.414062,0.55752,-0.0164292,-0.00550933,1.99915
4.98843,0,0.394531,0.355442,-0.0159864,-0.00507578,1.21442
4.98944,0,0.453125,0.50249,-0.0155435,-0.00463282,1.9718
4.99049,0,0.398438,0.470915,-0.0150121,-0.00416956,1.62488
4.99146,0,0.445312,0.436634,-0.0146579,-0.00374812,1.68384
4.99246,0,0.40625,0.55752,-0.0141708,-0.00330952,1.96143
4.99341,0,0.402344,0.403255,-0.0137722,-0.00288912,1.40506
4.99441,0,0.40625,0.449264,-0.0133294,-0.00245365,1.58057
4.99559,0,0.367188,0.47723,-0.012798,-0.00193598,1.51752
4.99643,0,0.410156,0.33379,-0.0124437,-0.00156639,1.18561
4.99742,0,0.421875,0.538575,-0.0119566,-0.0011305,1.96765
4.99841,0,0.390625,0.360855,-0.011558,-0.000696693,1.2207
4.99941,0,0.386719,0.338301,-0.0111152,-0.000259958,1.13297
5.00043,0,0.398438,0.476328,-0.0106281,0.000190163,1.64355
5.0015,0,0.363281,0.285075,-0.0101852,0.000656808,0.896851
5.00245,0,0.40625,0.379799,-0.0097424,0.00107472,1.33618
5.00347,0,0.394531,0.468209,-0.00925528,0.00152107,1.5997
5.00446,0,0.378906,0.50249,-0.00881244,0.00195424,1.64883
5.00545,0,0.386719,0.503392,-0.00832532,0.00239202,1.68585
5.00645,0,0.34375,0.307628,-0.00792677,0.00282748,0.915771
5.00741,0,0.40625,0.627887,-0.00743965,0.00324831,2.20898
5.00841,0,0.371094,0.395136,-0.00704109,0.00368711,1.26984
5.00941,0,0.375,0.48986,-0.00655397,0.00412863,1.59082
5.01048,0,0.347656,0.429417,-0.00602257,0.00459858,1.29285
5.01144,0,0.382812,0.53226,-0.00562402,0.00501666,1.76453
5.01244,0,0.328125,0.352735,-0.00522547,0.00545711,1.00232
5.01343,0,0.371094,0.495273,-0.00473835,0.00589128,1.59164
5.01444,0,0.3125,0.343714,-0.00429551,0.00633276,0.930176
5.01542,0,0.304688,0.457383,-0.00385267,0.00676272,1.20685
5.01641,0,0.417969,0.503392,-0.00336555,0.00719937,1.82208
5.01741,0,0.375,0.531358,-0.00292272,0.00763559,1.72559
5.01841,0,0.375,0.457383,-0.00247988,0.00807681,1.48535
5.01947,0,0.363281,0.407766,-0.00194848,0.00853873,1.28284
5.02048,0,0.382812,0.555716,-0.00154993,0.00898264,1.84229
5.02149,0,0.414062,0.411374,-0.00115137,0.00942675,1.4751
5.02242,0,0.390625,0.393331,-0.000752821,0.00983259,1.33057
5.02343,0,0.371094,0.399646,-0.000309985,0.0102767,1.28433
5.02442,0,0.441406,0.307628,8.85672e-05,0.0107105,1.17593
5.02541,0,0.398438,0.555716,0.000575687,0.0111462,1.91748
5.02644,0,0.363281,0.328378,0.000974239,0.0115942,1.03308
5.02745,0,0.285156,0.512413,0.00146136,0.0120373,1.26538
5.02846,0,0.347656,0.393331,0.00185991,0.0124795,1.1842
5.02943,0,0.332031,0.449264,0.00230275,0.0129084,1.29181
5.03044,0,0.425781,0.484447,0.00274558,0.0133481,1.78629
5.03142,0,0.414062,0.441145,0.00314414,0.0137802,1.58185
5.03244,0,0.367188,0.427613,0.00358697,0.0142276,1.35974
5.03342,0,0.429688,0.320258,0.00398553,0.0146537,1.19171
5.03444,0,0.421875,0.362659,0.00442836,0.0151005,1.32495
5.03545,0,0.433594,0.356344,0.0048712,0.0155462,1.33804
5.03649,0,0.414062,0.433928,0.00531403,0.0160009,1.55597
5.03749,0,0.476562,0.476328,0.00571259,0.0164374,1.96582
5.03844,0,0.457031,0.37168,0.00606686,0.0168544,1.47107
5.03942,0,0.429688,0.31665,0.00646541,0.0172854,1.17828
5.04044,0,0.40625,0.285075,0.00686396,0.017732,1.00293
5.0414,0,0.417969,0.265228,0.00726251,0.0181529,0.960022
5.04242,0,0.554688,0.335595,0.00774963,0.0185976,1.61206
5.04341,0,0.425781,0.311237,0.0081039,0.0190335,1.14761
5.04443,0,0.429688,0.492566,0.00859102,0.0194794,1.83289
5.04542,0,0.503906,0.443851,0.00903386,0.0199111,1.93689
5.04641,0,0.492188,0.458285,0.00943241,0.0203467,1.95337
5.0474,0,0.4375,0.461894,0.00987525,0.020781,1.75
5.04841,0,0.46875,0.432123,0.0102738,0.0212236,1.75415
5.04944,0,0.414062,0.448362,0.0107166,0.0216741,1.60773
5.05041,0,0.425781,0.454677,0.0111595,0.0220993,1.67651
5.0514,0,0.453125,0.572857,0.0116023,0.0225314,2.24792
5.05246,0,0.394531,0.498881,0.0120894,0.0229948,1.7045
